,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
496,"[29379.686,29414.463]","[29280.346,29313.81]","[29165.104,29197.31]","[29055.591,29084.9]","[29317.309,29350.49]","[29203.969,29235.545]","[29064.116,29093.382]","[29441.435,29476.56]","[29250.38,29283.576]","[29071.984,29104.293]","[42.566,43.175]","[68.702,69.595]","[69.845,70.662]","[64.632,66.03]",170.98000000000317,222.7400000000016,402.7300000000032,29337.447142857465,29233.915292307887,29105.266331313043,72.35014014072544,70.1828092541607,66.65693435076334,67.07668474051172,73.2643716307355
497,"[29344.909,29379.686]","[29313.81,29347.274]","[29197.31,29229.516]","[29055.591,29084.9]","[29317.309,29350.49]","[29203.969,29235.545]","[29093.382,29122.648]","[29441.435,29476.56]","[29283.576,29316.773]","[29104.293,29136.602]","[45.004,45.614]","[66.021,66.915]","[68.212,69.028]","[60.436,61.835]",166.1899999999987,225.29999999999927,391.09000000000015,29354.112857143173,29247.02156923096,29111.396270706973,67.36944700016194,67.43411778901581,65.09505870949005,61.94887683965877,71.12260572280474
498,"[29344.909,29379.686]","[29313.81,29347.274]","[29197.31,29229.516]","[29055.591,29084.9]","[29317.309,29350.49]","[29203.969,29235.545]","[29093.382,29122.648]","[29441.435,29476.56]","[29283.576,29316.773]","[29136.602,29168.912]","[46.224,46.834]","[61.554,62.448]","[66.578,67.395]","[52.045,53.444]",136.15999999999985,239.20999999999916,398.53999999999724,29360.798214286024,29258.19000000019,29117.123602020107,62.33508189311786,64.73033272076432,63.57537239162522,56.935708752904226,67.49985704536968
499,"[29344.909,29379.686]","[29347.274,29380.738]","[29197.31,29229.516]","[29055.591,29084.9]","[29317.309,29350.49]","[29235.545,29267.122]","[29093.382,29122.648]","[29441.435,29476.56]","[29283.576,29316.773]","[29136.602,29168.912]","[47.443,48.053]","[57.981,58.874]","[63.311,64.128]","[46.451,47.85]",139.63999999999942,203.79999999999927,408.4399999999987,29361.425714286026,29268.25470769249,29122.67482020193,60.72632885999156,63.904556729322636,63.1211031875793,51.916387959866064,64.61302961291254
500,"[29344.909,29379.686]","[29347.274,29380.738]","[29229.516,29261.722]","[29055.591,29084.9]","[29317.309,29350.49]","[29235.545,29267.122]","[29093.382,29122.648]","[29441.435,29476.56]","[29316.773,29349.969]","[29168.912,29201.221]","[48.053,48.663]","[55.301,56.194]","[60.861,61.678]","[43.655,45.053]",35.909999999999854,219.45000000000076,399.20000000000067,29357.008571428883,29277.67464615404,29128.13892525243,60.635970495231895,63.86179216862072,63.09846578845444,50.513763359565885,61.24613537162622
501,"[29379.686,29414.463]","[29347.274,29380.738]","[29229.516,29261.722]","[29055.591,29084.9]","[29350.49,29383.671]","[29235.545,29267.122]","[29093.382,29122.648]","[29441.435,29476.56]","[29316.773,29349.969]","[29233.53,29265.839]","[48.663,49.272]","[58.874,59.768]","[60.045,60.861]","[56.241,57.639]",-31.91999999999825,257.3100000000013,447.8100000000013,29363.081428571735,29290.041661538653,29134.464183838285,71.17397171560359,68.56086515082282,65.7246102331729,66.69645004983013,59.36510372554138
502,"[29414.463,29449.24]","[29347.274,29380.738]","[29229.516,29261.722]","[29084.9,29114.21]","[29350.49,29383.671]","[29267.122,29298.698]","[29093.382,29122.648]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[49.882,50.492]","[60.661,61.554]","[60.045,60.861]","[60.436,61.835]",63.09999999999855,321.03999999999724,475.2699999999968,29378.399285714586,29304.110800000195,29141.347375757487,76.394726534938,71.35804926636969,67.39174048209081,77.24578364264977,61.7619507635696
503,"[29379.686,29414.463]","[29347.274,29380.738]","[29261.722,29293.927]","[29084.9,29114.21]","[29350.49,29383.671]","[29267.122,29298.698]","[29122.648,29151.914]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[50.492,51.101]","[54.407,55.301]","[58.411,59.228]","[46.451,47.85]",-2.3100000000013097,279.90999999999985,406.34000000000015,29380.443571428867,29313.801353846342,29147.252953535262,58.96927317753345,63.03894547581765,63.04138396649015,40.105919346831,57.908984278758055
504,"[29379.686,29414.463]","[29347.274,29380.738]","[29261.722,29293.927]","[29084.9,29114.21]","[29350.49,29383.671]","[29267.122,29298.698]","[29122.648,29151.914]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[51.101,51.711]","[57.981,58.874]","[58.411,59.228]","[57.639,59.038]",42.350000000002176,249.04999999999927,439.3100000000013,29389.597857143148,29324.792953846347,29153.638642424146,65.06687007270688,65.81174416101973,64.5635803239484,65.8033652259992,58.459625476806686
505,"[29344.909,29379.686]","[29347.274,29380.738]","[29261.722,29293.927]","[29084.9,29114.21]","[29350.49,29383.671]","[29267.122,29298.698]","[29122.648,29151.914]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[51.711,52.321]","[46.367,47.26]","[54.328,55.145]","[29.67,31.068]",14.950000000000728,180.21999999999755,419.8299999999981,29386.34464285743,29331.665938461734,29159.063981818086,50.97383747729018,58.40179659942781,60.53048124661829,23.3835023577291,53.66645313463882
506,"[29310.132,29344.909]","[29347.274,29380.738]","[29261.722,29293.927]","[29084.9,29114.21]","[29350.49,29383.671]","[29298.698,29330.274]","[29122.648,29151.914]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[51.101,51.711]","[31.179,32.072]","[46.978,47.794]","[0.302,1.701]",-21.119999999998978,131.61000000000058,383.02000000000055,29372.345000000285,29334.842092307885,29163.5875070706,40.98794721094443,52.37197975044207,57.04504265840023,2.111724984654572,46.551501281037176
507,"[29310.132,29344.909]","[29347.274,29380.738]","[29293.927,29326.133]","[29084.9,29114.21]","[29350.49,29383.671]","[29298.698,29330.274]","[29122.648,29151.914]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[50.492,51.101]","[24.925,25.819]","[39.627,40.444]","[-3.893,-2.495]",-3.930000000000291,214.8199999999997,392.869999999999,29363.339642857423,29338.917907692507,29168.372854545352,46.23542610758329,54.499699975914815,58.0905156512141,12.598135426889575,41.13498300494057
508,"[29344.909,29379.686]","[29347.274,29380.738]","[29293.927,29326.133]","[29084.9,29114.21]","[29350.49,29383.671]","[29298.698,29330.274]","[29122.648,29151.914]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[49.882,50.492]","[22.245,23.138]","[33.911,34.727]","[-1.096,0.302]",-43.70000000000073,194.29000000000087,389.3299999999981,29356.304642857416,29342.895815384814,29173.22523434333,48.6025345840956,55.437045611998364,58.544923564077216,17.087831207066017,34.04803745597426
509,"[29344.909,29379.686]","[29347.274,29380.738]","[29293.927,29326.133]","[29084.9,29114.21]","[29350.49,29383.671]","[29298.698,29330.274]","[29151.914,29181.18]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[49.882,50.492]","[25.819,26.712]","[31.461,32.277]","[15.685,17.084]",-49.10999999999694,171.5600000000013,425.33000000000175,29357.58285714313,29348.3536000002,29178.539161616063,56.98766337727889,58.8494697203578,60.206214632059215,33.654317958784546,27.820685215422092
510,"[29344.909,29379.686]","[29347.274,29380.738]","[29293.927,29326.133]","[29114.21,29143.52]","[29350.49,29383.671]","[29298.698,29330.274]","[29151.914,29181.18]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[49.882,50.492]","[24.925,25.819]","[29.01,29.827]","[15.685,17.084]",-22.5,184.9399999999987,375.9000000000015,29356.247500000267,29351.93966153866,29183.417763636266,50.58266127829329,55.83275023311123,58.620698286208075,22.939156035329525,25.368290456636164
511,"[29379.686,29414.463]","[29347.274,29380.738]","[29326.133,29358.339]","[29114.21,29143.52]","[29350.49,29383.671]","[29298.698,29330.274]","[29151.914,29181.18]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[49.882,50.492]","[29.392,30.286]","[29.01,29.827]","[29.67,31.068]",-25.020000000000444,204.95999999999916,403.4099999999999,29362.113214285986,29356.92513846174,29188.73222626252,58.734948063921344,59.17674754298044,60.22185809625456,38.63469087340607,21.48705126340857
512,"[29379.686,29414.463]","[29347.274,29380.738]","[29326.133,29358.339]","[29114.21,29143.52]","[29350.49,29383.671]","[29298.698,29330.274]","[29151.914,29181.18]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[49.882,50.492]","[32.966,33.859]","[30.644,31.461]","[38.061,39.459]",23.26000000000204,204.5699999999997,394.5699999999997,29370.04750000027,29361.64150769251,29194.05919191908,60.182656790363104,59.78677668273165,60.51467638784229,41.51741903827402,24.077610789200698
513,"[29310.132,29344.909]","[29347.274,29380.738]","[29326.133,29358.339]","[29114.21,29143.52]","[29350.49,29383.671]","[29298.698,29330.274]","[29151.914,29181.18]","[29406.311,29441.435]","[29349.969,29383.166]","[29298.148,29330.457]","[48.663,49.272]","[25.819,26.712]","[29.01,29.827]","[19.881,21.279]",16.619999999998978,167.52999999999884,329.16999999999825,29365.278571428837,29362.075353846358,29198.356646464537,42.221972690293626,51.33163401976223,56.15615863480331,12.389597644750134,25.54587831207149
514,"[29310.132,29344.909]","[29347.274,29380.738]","[29326.133,29358.339]","[29114.21,29143.52]","[29350.49,29383.671]","[29298.698,29330.274]","[29151.914,29181.18]","[29371.186,29406.311]","[29349.969,29383.166]","[29298.148,29330.457]","[47.443,48.053]","[17.778,18.671]","[25.744,26.56]","[3.099,4.497]",-19.069999999999713,110.2400000000016,328.1899999999987,29355.233571428835,29360.552953846363,29202.213002020097,36.996463835983356,48.38740045338644,54.53953635705114,0.9016192345443794,23.874947427450753
515,"[29310.132,29344.909]","[29347.274,29380.738]","[29326.133,29358.339]","[29114.21,29143.52]","[29317.309,29350.49]","[29298.698,29330.274]","[29151.914,29181.18]","[29371.186,29406.311]","[29349.969,29383.166]","[29298.148,29330.457]","[45.614,46.224]","[20.458,21.352]","[24.11,24.927]","[14.287,15.685]",-15.419999999998256,132.97000000000116,322.3100000000013,29348.6121428574,29359.53520000021,29206.222456565552,42.03822042627407,50.21200688894947,55.325536755511216,27.04410626773398,25.297272436117602
516,"[29310.132,29344.909]","[29347.274,29380.738]","[29326.133,29358.339]","[29114.21,29143.52]","[29317.309,29350.49]","[29298.698,29330.274]","[29151.914,29181.18]","[29371.186,29406.311]","[29349.969,29383.166]","[29298.148,29330.457]","[43.785,44.395]","[15.098,15.991]","[20.844,21.66]","[3.099,4.497]",-60.67000000000189,100.880000000001,302.5900000000001,29337.98142857168,29356.70523076944,29209.801997979703,36.25023731025442,47.18623906807925,53.714224077555954,3.5207634769145377,20.992478938707603
517,"[29310.132,29344.909]","[29313.81,29347.274]","[29358.339,29390.545]","[29114.21,29143.52]","[29317.309,29350.49]","[29298.698,29330.274]","[29151.914,29181.18]","[29371.186,29406.311]","[29316.773,29349.969]","[29265.839,29298.148]","[42.566,43.175]","[10.631,11.524]","[17.577,18.394]","[-2.495,-1.096]",-47.13999999999942,105.20000000000073,303.28000000000253,29328.53250000025,29353.261784615584,29213.24161010092,35.001080339505855,46.525576453757175,53.3639107735716,3.5753642708483215,18.226222972353142
518,"[29310.132,29344.909]","[29313.81,29347.274]","[29358.339,29390.545]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29371.186,29406.311]","[29316.773,29349.969]","[29265.839,29298.148]","[40.737,41.346]","[16.885,17.778]","[17.577,18.394]","[15.685,17.084]",-52.38000000000102,22.049999999999276,288.04999999999933,29325.854642857386,29351.060030769437,29217.026953535264,46.44024217594225,50.43569680948803,54.9474833692755,28.49271458307811,16.777369216592007
519,"[29310.132,29344.909]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29371.186,29406.311]","[29316.773,29349.969]","[29265.839,29298.148]","[40.127,40.737]","[24.032,24.925]","[19.21,20.027]","[32.467,33.865]",-48.65000000000146,-84.43999999999869,302.119999999999,29327.155000000243,29349.438892307906,29220.92270505041,50.748958406835044,52.021122244266245,55.5991917347777,38.81474225541814,16.39127253332688
520,"[29344.909,29379.686]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29371.186,29406.311]","[29316.773,29349.969]","[29265.839,29298.148]","[40.127,40.737]","[36.539,37.433]","[24.927,25.744]","[59.038,60.436]",17.889999999999418,-2.790000000000873,345.30999999999773,29334.95535714309,29349.54295384636,29225.138422222124,59.56902983298345,55.527991140313006,57.063758178940475,62.14032080323108,23.498518698824157
521,"[29344.909,29379.686]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29330.274,29361.851]","[29181.18,29210.447]","[29371.186,29406.311]","[29316.773,29349.969]","[29265.839,29298.148]","[39.517,40.127]","[41.9,42.793]","[30.644,31.461]","[63.233,64.632]",29.18000000000029,-31.560000000001306,339.0999999999985,29340.256785714522,29349.0832923079,29229.13557979788,54.956541524757824,53.85100387447782,56.306854129706466,53.03048855148806,30.945500029816113
522,"[29310.132,29344.909]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29336.062,29371.186]","[29316.773,29349.969]","[29298.148,29330.457]","[38.298,38.907]","[31.179,32.072]","[30.644,31.461]","[32.467,33.865]",-16.639999999999418,-49.85999999999694,328.7900000000009,29335.803571428805,29346.039969230977,29232.36723232313,38.29091651113946,46.651510727275095,52.8785951731019,10.358760866906536,28.56187925826933
523,"[29310.132,29344.909]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29336.062,29371.186]","[29316.773,29349.969]","[29298.148,29330.457]","[36.469,37.078]","[28.499,29.392]","[30.644,31.461]","[25.474,26.873]",10.709999999999127,-24.56999999999971,327.60999999999694,29334.22214285737,29343.85083076944,29235.714662626164,43.65115452414461,48.61073729440643,53.64839207673809,23.404822165978125,31.402459070992702
524,"[29310.132,29344.909]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29336.062,29371.186]","[29316.773,29349.969]","[29298.148,29330.457]","[35.249,35.859]","[24.925,25.819]","[28.194,29.01]","[17.084,18.482]",10.649999999997815,-23.790000000000877,311.4399999999987,29331.25821428594,29341.429600000207,29238.9159090908,41.74078050118549,47.770403896874726,53.2498252606344,18.076461968828774,33.47404445641848
525,"[29310.132,29344.909]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29336.062,29371.186]","[29316.773,29349.969]","[29298.148,29330.457]","[34.64,35.249]","[28.499,29.392]","[28.194,29.01]","[26.873,28.271]",2.8100000000013097,-11.049999999999272,332.77000000000044,29331.04142857165,29340.043876923282,29242.30443838373,49.959804220786474,50.67933995594339,54.356460427449676,34.74090848541608,34.3666435853239
526,"[29310.132,29344.909]","[29313.81,29347.274]","[29326.133,29358.339]","[29143.52,29172.829]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29336.062,29371.186]","[29316.773,29349.969]","[29298.148,29330.457]","[34.03,34.64]","[24.925,25.819]","[27.377,28.194]","[19.881,21.279]",-15.270000000000437,-67.79000000000087,317.9399999999987,29328.3117857145,29337.949846154046,29245.43274141403,44.189180355150434,48.410441219795075,53.34014428387373,21.88623950979133,31.948286050234355
527,"[29275.355,29310.132]","[29313.81,29347.274]","[29326.133,29358.339]","[29172.829,29202.139]","[29317.309,29350.49]","[29298.698,29330.274]","[29181.18,29210.447]","[29336.062,29371.186]","[29316.773,29349.969]","[29265.839,29298.148]","[31.591,32.201]","[19.565,20.458]","[24.927,25.744]","[10.091,11.49]",-59.669999999998254,-125.55999999999769,270.40000000000146,29319.790000000216,29334.11440000021,29247.989814141307,32.394120891407646,42.9056836122745,50.739631344984204,10.496589940326263,24.570610212676524
528,"[29171.024,29205.801]","[29280.346,29313.81]","[29326.133,29358.339]","[29172.829,29202.139]","[29284.128,29317.309]","[29298.698,29330.274]","[29181.18,29210.447]","[29406.311,29441.435]","[29283.576,29316.773]","[29201.221,29233.53]","[31.591,32.201]","[15.098,15.991]","[21.66,22.477]","[1.701,3.099]",-173.2700000000004,-202.5200000000004,156.52999999999884,29283.1392857145,29321.35452307713,29248.071460605963,12.807121396666346,26.945799221287064,40.82336855022505,5.267291965070203,17.747296414616827
529,"[29205.801,29240.578]","[29280.346,29313.81]","[29326.133,29358.339]","[29172.829,29202.139]","[29250.947,29284.128]","[29298.698,29330.274]","[29181.18,29210.447]","[29406.311,29441.435]","[29283.576,29316.773]","[29168.912,29201.221]","[32.201,32.811]","[21.352,22.245]","[21.66,22.477]","[19.881,21.279]",-79.60000000000218,-171.8100000000013,202.63999999999942,29267.381785714497,29313.742400000214,29249.297884848384,35.536708306484755,38.97894766278639,46.159084113026026,32.44467033220952,20.902426338231546
530,"[29205.801,29240.578]","[29246.882,29280.346]","[29293.927,29326.133]","[29172.829,29202.139]","[29250.947,29284.128]","[29298.698,29330.274]","[29181.18,29210.447]","[29371.186,29406.311]","[29283.576,29316.773]","[29168.912,29201.221]","[32.201,32.811]","[26.712,27.605]","[23.294,24.11]","[32.467,33.865]",-85.43999999999869,-124.95999999999913,205.15999999999985,29255.28464285735,29306.910461538675,29250.548771717065,36.63860090042129,39.58249062744026,46.43923714199163,35.725049827427256,22.662458861295704
531,"[29171.024,29205.801]","[29246.882,29280.346]","[29293.927,29326.133]","[29172.829,29202.139]","[29217.766,29250.947]","[29267.122,29298.698]","[29181.18,29210.447]","[29371.186,29406.311]","[29250.38,29283.576]","[29136.602,29168.912]","[32.811,33.42]","[21.352,22.245]","[22.477,23.294]","[19.881,21.279]",-132.1999999999971,-134.86999999999898,161.52000000000044,29233.54892857164,29296.55840000021,29250.743012121104,27.79006441171174,33.90389980279381,42.82944192432576,11.45723070719434,21.716854395347923
532,"[29205.801,29240.578]","[29213.418,29246.882]","[29293.927,29326.133]","[29172.829,29202.139]","[29217.766,29250.947]","[29267.122,29298.698]","[29181.18,29210.447]","[29371.186,29406.311]","[29250.38,29283.576]","[29136.602,29168.912]","[33.42,34.03]","[23.138,24.032]","[23.294,24.11]","[24.076,25.474]",-119.93000000000029,-127.04999999999927,199.04000000000087,29222.72964285735,29288.52747692329,29251.400222222113,36.740050144202755,38.59534857682079,45.00699155109073,27.530857043519216,20.68684704650552
533,"[29205.801,29240.578]","[29213.418,29246.882]","[29293.927,29326.133]","[29172.829,29202.139]","[29217.766,29250.947]","[29267.122,29298.698]","[29181.18,29210.447]","[29336.062,29371.186]","[29250.38,29283.576]","[29136.602,29168.912]","[33.42,34.03]","[24.925,25.819]","[23.294,24.11]","[26.873,28.271]",-110.619999999999,-134.70999999999913,197.95999999999916,29216.108571428773,29280.861323077137,29252.010422222113,36.66522654084681,38.554387522487616,44.982461420139074,27.333835544996802,21.46507505153487
534,"[29171.024,29205.801]","[29179.954,29213.418]","[29293.927,29326.133]","[29172.829,29202.139]","[29184.585,29217.766]","[29267.122,29298.698]","[29181.18,29210.447]","[29336.062,29371.186]","[29217.183,29250.38]","[29104.293,29136.602]","[34.03,34.64]","[17.778,18.671]","[21.66,22.477]","[10.091,11.49]",-125.81000000000131,-202.260000000002,172.9300000000003,29203.30321428592,29270.49120000022,29251.76983030292,28.39191123189752,33.87765162730812,42.125815352518025,3.841919221186121,20.51440780594342
535,"[29205.801,29240.578]","[29179.954,29213.418]","[29261.722,29293.927]","[29172.829,29202.139]","[29184.585,29217.766]","[29267.122,29298.698]","[29181.18,29210.447]","[29300.937,29336.062]","[29217.183,29250.38]","[29104.293,29136.602]","[34.03,34.64]","[19.565,20.458]","[20.844,21.66]","[17.084,18.482]",28.110000000000586,-151.90999999999985,198.79999999999927,29203.211071428774,29263.272646154062,29252.151903030197,41.28613454590087,40.286475916639894,45.07766144913354,23.04461942257327,23.054026014158147
536,"[29205.801,29240.578]","[29179.954,29213.418]","[29261.722,29293.927]","[29172.829,29202.139]","[29184.585,29217.766]","[29235.545,29267.122]","[29181.18,29210.447]","[29265.813,29300.937]","[29183.987,29217.183]","[29136.602,29168.912]","[34.03,34.64]","[24.925,25.819]","[22.477,23.294]","[29.67,31.068]",-23.04999999999927,-169.84000000000015,190.36999999999898,29204.030000000206,29257.110738461764,29252.647014141297,44.100122092436955,41.72203152810592,45.75030730945075,29.892268694550708,22.68939720877832
537,"[29171.024,29205.801]","[29179.954,29213.418]","[29261.722,29293.927]","[29172.829,29202.139]","[29184.585,29217.766]","[29235.545,29267.122]","[29181.18,29210.447]","[29230.688,29265.813]","[29183.987,29217.183]","[29136.602,29168.912]","[34.03,34.64]","[29.392,30.286]","[24.927,25.744]","[38.061,39.459]",-38.66999999999826,-186.88999999999942,193.4700000000012,29202.584642857342,29250.521415384843,29252.856666666547,40.35790052527162,40.02943469318858,44.82668238400979,26.289165722916692,21.34141376527681
538,"[29205.801,29240.578]","[29179.954,29213.418]","[29261.722,29293.927]","[29172.829,29202.139]","[29184.585,29217.766]","[29235.545,29267.122]","[29181.18,29210.447]","[29230.688,29265.813]","[29183.987,29217.183]","[29168.912,29201.221]","[32.811,33.42]","[44.58,45.473]","[31.461,32.277]","[71.624,73.022]",34.43999999999869,-117.04999999999927,219.9700000000012,29208.107857143066,29246.226369230997,29253.47423434331,49.63857485272706,44.476410274759694,46.85285096731017,66.60461653015727,29.2196117399858
539,"[29205.801,29240.578]","[29179.954,29213.418]","[29261.722,29293.927]","[29172.829,29202.139]","[29184.585,29217.766]","[29235.545,29267.122]","[29181.18,29210.447]","[29230.688,29265.813]","[29183.987,29217.183]","[29168.912,29201.221]","[31.591,32.201]","[50.834,51.727]","[37.994,38.811]","[77.218,78.616]",1.9599999999991269,-106.02000000000044,210.36999999999898,29210.476071428773,29241.699169230997,29253.89336363624,46.63828232090477,43.270485739848574,46.24235468751503,64.56704528691529,34.51049577475667
540,"[29240.578,29275.355]","[29213.418,29246.882]","[29261.722,29293.927]","[29172.829,29202.139]","[29217.766,29250.947]","[29235.545,29267.122]","[29181.18,29210.447]","[29230.688,29265.813]","[29183.987,29217.183]","[29136.602,29168.912]","[29.762,30.372]","[66.915,67.808]","[47.794,48.611]","[106.586,107.984]",52.29999999999927,-66.9900000000016,266.72000000000116,29225.274285714488,29241.344338461764,29255.269993939277,63.72375901238474,52.4108974534465,50.60354894665101,100.0,44.8913764111857
541,"[29240.578,29275.355]","[29213.418,29246.882]","[29261.722,29293.927]","[29202.139,29231.449]","[29217.766,29250.947]","[29235.545,29267.122]","[29181.18,29210.447]","[29230.688,29265.813]","[29217.183,29250.38]","[29168.912,29201.221]","[27.933,28.543]","[70.488,71.382]","[55.145,55.961]","[100.992,102.39]",71.63999999999942,-69.95000000000073,243.6999999999971,29232.904642857342,29239.56486153868,29256.168741414014,54.7968696612449,48.77580425648129,48.85015149361164,77.39148981550534,55.398457924659866
542,"[29240.578,29275.355]","[29213.418,29246.882]","[29261.722,29293.927]","[29202.139,29231.449]","[29217.766,29250.947]","[29235.545,29267.122]","[29210.447,29239.713]","[29265.813,29300.937]","[29217.183,29250.38]","[29168.912,29201.221]","[26.714,27.323]","[73.169,74.062]","[61.678,62.495]","[98.195,99.593]",41.18999999999869,-63.58000000000175,238.86000000000058,29238.583928571632,29238.187538461767,29257.066856565532,55.65140550590056,49.21623519693404,49.06125790819733,79.9829369734453,63.53250328907017
543,"[29275.355,29310.132]","[29213.418,29246.882]","[29229.516,29261.722]","[29202.139,29231.449]","[29217.766,29250.947]","[29235.545,29267.122]","[29210.447,29239.713]","[29265.813,29300.937]","[29217.183,29250.38]","[29136.602,29168.912]","[25.494,26.104]","[81.209,82.103]","[68.212,69.028]","[106.586,107.984]",78.36000000000058,-39.099999999998545,286.27000000000044,29253.99964285735,29240.454307692533,29258.813317171596,68.73578248871057,56.70766491901269,52.8105387134237,96.02532254187108,72.98008241011594
544,"[29310.132,29344.909]","[29246.882,29280.346]","[29229.516,29261.722]","[29202.139,29231.449]","[29250.947,29284.128]","[29235.545,29267.122]","[29210.447,29239.713]","[29300.937,29336.062]","[29217.183,29250.38]","[29136.602,29168.912]","[25.494,26.104]","[86.57,87.463]","[73.928,74.745]","[112.179,113.578]",128.23999999999796,-10.0,313.75,29275.999285714486,29245.728307692534,29261.252545454423,75.88364166427264,61.84762535943875,55.66139305012293,98.91256521465864,83.35485376607906
545,"[29275.355,29310.132]","[29246.882,29280.346]","[29229.516,29261.722]","[29202.139,29231.449]","[29250.947,29284.128]","[29235.545,29267.122]","[29210.447,29239.713]","[29336.062,29371.186]","[29250.38,29283.576]","[29168.912,29201.221]","[25.494,26.104]","[83.889,84.783]","[77.195,78.012]","[96.796,98.195]",82.48999999999795,-52.45000000000073,288.0,29287.568928571625,29249.233076923305,29263.160389898872,64.79913929704438,57.22626316867475,53.55634675370949,79.13487738419539,85.1448910309417
546,"[29310.132,29344.909]","[29280.346,29313.81]","[29229.516,29261.722]","[29202.139,29231.449]","[29284.128,29317.309]","[29267.122,29298.698]","[29210.447,29239.713]","[29336.062,29371.186]","[29250.38,29283.576]","[29168.912,29201.221]","[25.494,26.104]","[83.889,84.783]","[79.645,80.462]","[91.202,92.601]",98.63999999999943,-36.56000000000131,259.70000000000067,29298.3050000002,29253.549230769462,29265.17905252513,66.89464289317169,58.44934157835017,54.20889549563157,84.57150806900351,88.00267142838284
547,"[29310.132,29344.909]","[29280.346,29313.81]","[29229.516,29261.722]","[29202.139,29231.449]","[29284.128,29317.309]","[29267.122,29298.698]","[29210.447,29239.713]","[29336.062,29371.186]","[29250.38,29283.576]","[29168.912,29201.221]","[25.494,26.104]","[82.996,83.889]","[80.462,81.279]","[87.007,88.405]",47.909999999999854,-2.4400000000023283,190.7700000000004,29305.335714285913,29257.921723077157,29267.130650504936,66.48434252810338,58.29225370319649,54.14032189193496,83.08850668044565,85.58674381130365
548,"[29275.355,29310.132]","[29280.346,29313.81]","[29229.516,29261.722]","[29202.139,29231.449]","[29284.128,29317.309]","[29267.122,29298.698]","[29210.447,29239.713]","[29336.062,29371.186]","[29283.576,29316.773]","[29201.221,29233.53]","[26.104,26.714]","[79.422,80.316]","[80.462,81.279]","[77.218,78.616]",62.11000000000058,-18.549999999999272,155.6800000000003,29308.90535714305,29261.76326153869,29268.903709090802,62.10137544659771,56.69822461275025,53.463610812751405,73.33440877560783,85.007160805604
549,"[29275.355,29310.132]","[29280.346,29313.81]","[29229.516,29261.722]","[29202.139,29231.449]","[29284.128,29317.309]","[29267.122,29298.698]","[29210.447,29239.713]","[29336.062,29371.186]","[29283.576,29316.773]","[29233.53,29265.839]","[26.104,26.714]","[68.702,69.595]","[76.378,77.195]","[53.444,54.842]",37.75,-36.47999999999956,174.59999999999852,29304.774285714484,29263.974953846388,29270.2067171716,49.76711456610546,51.85223958459897,51.3648057612239,55.6460719470868,81.53046580183852
550,"[29275.355,29310.132]","[29280.346,29313.81]","[29229.516,29261.722]","[29202.139,29231.449]","[29284.128,29317.309]","[29267.122,29298.698]","[29210.447,29239.713]","[29336.062,29371.186]","[29283.576,29316.773]","[29233.53,29265.839]","[24.884,25.494]","[61.554,62.448]","[71.478,72.295]","[42.256,43.655]",-5.850000000002183,-47.760000000002044,184.71999999999755,29299.602500000186,29266.393507692534,29271.499052525138,50.429759169439315,52.10272271103618,51.476291082162255,48.999146191061456,74.8124406088657
