,timestamp,market_cap_at_time,volume_at_time,token_credit_score,price_at_time
0,1640915100.0,14464738208.666666,354589597.3333333,617.0,1.3512703448275862
1,1640915400.0,14487072674.0,351902368.6666667,620.0,1.355397142857143
2,1640915700.0,14487072674.0,351902368.6666667,620.0,1.3509366666666667
3,1640916000.0,14487072674.0,351902368.6666667,620.0,1.3456493103448275
4,1640916300.0,14378830794.666666,349264467.6666667,620.0,1.3435611538461538
5,1640916600.0,14378830794.666666,349264467.6666667,620.0,1.3426977777777778
6,1640916900.0,14378830794.666666,349264467.6666667,620.0,1.3408753846153847
7,1640917200.0,14303054444.0,344092691.3333333,619.0,1.3387848
8,1640917500.0,14303054444.0,344092691.3333333,619.0,1.3381196153846155
9,1640917800.0,14303054444.0,344092691.3333333,619.0,1.339364827586207
10,1640918100.0,14316216784.333334,343006954.6666667,619.0,1.3402064285714286
11,1640918400.0,14316216784.333334,343006954.6666667,619.0,1.339075925925926
12,1640918700.0,14316216784.333334,343006954.6666667,619.0,1.3399833333333333
13,1640919000.0,14382292149.0,337180098.6666667,619.0,1.3414064285714284
14,1640919300.0,14382292149.0,337180098.6666667,619.0,1.3403071428571427
15,1640919600.0,14382292149.0,337180098.6666667,619.0,1.340631111111111
16,1640919900.0,14313776075.0,343535020.6666667,619.0,1.3397413793103448
17,1640920200.0,14313776075.0,343535020.6666667,619.0,1.3378534482758622
18,1640920500.0,14313776075.0,343535020.6666667,619.0,1.3396676923076924
19,1640920800.0,14375687879.333334,343224530.0,619.0,1.3418435714285715
20,1640921100.0,14375687879.333334,343224530.0,619.0,1.3419646153846154
21,1640921400.0,14375687879.333334,343224530.0,619.0,1.3420703333333333
22,1640921700.0,14391821169.0,336388289.0,619.0,1.3433055172413793
23,1640922000.0,14391821169.0,336388289.0,619.0,1.3441928571428572
24,1640922300.0,14391821169.0,336388289.0,619.0,1.344701724137931
25,1640922600.0,14402531193.0,335533449.0,620.0,1.345181
26,1640922900.0,14402531193.0,335533449.0,620.0,1.3443156666666667
27,1640923200.0,14402531193.0,335533449.0,620.0,1.3447562068965515
28,1640923500.0,14398694619.333334,336871528.3333333,620.0,1.3456179310344827
29,1640923800.0,14398694619.333334,336871528.3333333,620.0,1.3447123333333333
30,1640924100.0,14398694619.333334,336871528.3333333,620.0,1.3470958333333334
31,1640924400.0,14436353539.333334,335541334.0,620.0,1.3495517391304348
32,1640924700.0,14436353539.333334,335541334.0,620.0,1.349271724137931
33,1640925000.0,14436353539.333334,335541334.0,620.0,1.3480436666666666
34,1640925300.0,14440201331.666666,335231848.3333333,620.0,1.3483366666666667
35,1640925600.0,14440201331.666666,335231848.3333333,620.0,1.3485307142857141
36,1640925900.0,14440201331.666666,335231848.3333333,620.0,1.347118387096774
37,1640926200.0,14417258061.666666,333197074.3333333,620.0,1.3452178571428572
38,1640926500.0,14417258061.666666,333197074.3333333,620.0,1.3448665384615384
39,1640926800.0,14417258061.666666,333197074.3333333,620.0,1.3434573333333333
40,1640927100.0,14417258061.666666,332668791.6666667,620.0,1.3400212500000002
41,1640927400.0,14417258061.666666,332668791.6666667,620.0,1.339564761904762
42,1640927700.0,14417258061.666666,332668791.6666667,620.0,1.3389533333333332
43,1640928000.0,14300777238.0,331594466.3333333,619.0,1.3373155555555556
44,1640928300.0,14300777238.0,331594466.3333333,619.0,1.3370460869565217
45,1640928600.0,14300777238.0,331594466.3333333,619.0,1.3366528
46,1640928900.0,14309732821.0,329607108.0,619.0,1.3364886666666667
47,1640929200.0,14309732821.0,329607108.0,619.0,1.3377914814814815
48,1640929500.0,14309732821.0,329607108.0,619.0,1.338411304347826
49,1640929800.0,14322597682.666666,331680630.6666667,619.0,1.3379585714285713
50,1640930100.0,14322597682.666666,331680630.6666667,619.0,1.3360621428571429
51,1640930400.0,14322597682.666666,331680630.6666667,619.0,1.3289403448275863
52,1640930700.0,14233571816.0,332722672.0,619.0,1.3266096551724138
53,1640931000.0,14233571816.0,332722672.0,619.0,1.328387
54,1640931300.0,14233571816.0,332722672.0,619.0,1.3293655172413794
55,1640931600.0,14268841669.333334,331735175.0,618.0,1.3305138461538464
56,1640931900.0,14268841669.333334,331735175.0,618.0,1.3313166666666667
57,1640932200.0,14268841669.333334,331735175.0,618.0,1.3302666666666667
58,1640932500.0,14271047088.0,335100231.6666667,619.0,1.33253
59,1640932800.0,14271047088.0,335100231.6666667,619.0,1.33193
60,1640933100.0,14271047088.0,335100231.6666667,619.0,1.333376551724138
61,1640933400.0,14277314914.333334,327769063.3333333,619.0,1.334675172413793
62,1640933700.0,14277314914.333334,327769063.3333333,619.0,1.3339713333333334
63,1640934000.0,14277314914.333334,327769063.3333333,619.0,1.3345323076923077
64,1640934300.0,14209917176.666666,330374730.6666667,619.0,1.3329451724137933
65,1640934600.0,14209917176.666666,330374730.6666667,619.0,1.330782
66,1640934900.0,14209917176.666666,330374730.6666667,619.0,1.329588275862069
67,1640935200.0,14180456218.0,330284868.0,618.0,1.3265183999999999
68,1640935500.0,14180456218.0,330284868.0,618.0,1.3256276666666666
69,1640935800.0,14180456218.0,330284868.0,618.0,1.3240656666666666
70,1640936100.0,14109858084.666666,327104672.0,618.0,1.3201184615384614
71,1640936400.0,14109858084.666666,327104672.0,618.0,1.319417037037037
72,1640936700.0,14109858084.666666,327104672.0,618.0,1.3196316
73,1640937000.0,14180696760.333334,329325257.0,618.0,1.32357125
74,1640937300.0,14180696760.333334,329325257.0,618.0,1.3282824137931035
75,1640937600.0,14180696760.333334,329325257.0,618.0,1.3286272413793103
