,timestamp,market_cap_at_time,volume_at_time,token_credit_score,price_at_time
0,1640915100.0,26105780423.333332,15497153434.0,778.0,1.000075
1,1640915400.0,26139081126.666668,15449372781.333334,783.0,1.0001075
2,1640915700.0,26139081126.666668,15449372781.333334,783.0,1.000086
3,1640916000.0,26139081126.666668,15449372781.333334,783.0,1.00017
4,1640916300.0,26092622618.0,15304808227.666666,783.0,1.000151
5,1640916600.0,26092622618.0,15304808227.666666,783.0,1.0001596666666666
6,1640916900.0,26092622618.0,15304808227.666666,783.0,1.0001837931034483
7,1640917200.0,26035359210.0,15337526723.666666,782.0,1.0001160714285715
8,1640917500.0,26035359210.0,15337526723.666666,782.0,1.0001164285714286
9,1640917800.0,26035359210.0,15337526723.666666,782.0,1.0001313333333333
10,1640918100.0,26107024080.0,15449921627.0,783.0,1.0000963333333333
11,1640918400.0,26107024080.0,15449921627.0,783.0,1.000101
12,1640918700.0,26107024080.0,15449921627.0,783.0,1.0001875862068965
13,1640919000.0,26205058762.666668,15472316842.0,783.0,1.0001371428571428
14,1640919300.0,26205058762.666668,15472316842.0,783.0,1.000128
15,1640919600.0,26205058762.666668,15472316842.0,783.0,1.0001
16,1640919900.0,26134645006.0,15397624288.0,783.0,1.0001396551724138
17,1640920200.0,26134645006.0,15397624288.0,783.0,1.0001036666666667
18,1640920500.0,26134645006.0,15397624288.0,783.0,1.000087857142857
19,1640920800.0,26203069785.0,15458494486.333334,783.0,1.0001122222222223
20,1640921100.0,26203069785.0,15458494486.333334,783.0,1.0001342857142856
21,1640921400.0,26203069785.0,15458494486.333334,783.0,1.00014
22,1640921700.0,26193174302.333332,15434176439.0,783.0,1.0001785185185186
23,1640922000.0,26193174302.333332,15434176439.0,783.0,1.0004032142857142
24,1640922300.0,26193174302.333332,15434176439.0,783.0,1.000143448275862
25,1640922600.0,26189873129.666668,15505292579.333334,783.0,1.0001466666666667
26,1640922900.0,26189873129.666668,15505292579.333334,783.0,1.0001996153846153
27,1640923200.0,26189873129.666668,15505292579.333334,783.0,1.0001470370370371
28,1640923500.0,26152795250.333332,15408626433.666666,783.0,1.0001677777777778
29,1640923800.0,26152795250.333332,15408626433.666666,783.0,1.0001319230769232
30,1640924100.0,26152795250.333332,15408626433.666666,783.0,1.0001272222222222
31,1640924400.0,26164409792.666668,15374327348.0,782.0,1.0000666666666667
32,1640924700.0,26164409792.666668,15374327348.0,782.0,1.00006
33,1640925000.0,26164409792.666668,15374327348.0,782.0,1.0000634482758621
34,1640925300.0,26161085331.666668,15406280233.0,783.0,1.0001406666666666
35,1640925600.0,26161085331.666668,15406280233.0,783.0,1.0001937037037036
36,1640925900.0,26161085331.666668,15406280233.0,783.0,1.0002253571428572
37,1640926200.0,26167404991.666668,15329372134.0,782.0,1.0002151851851853
38,1640926500.0,26167404991.666668,15329372134.0,782.0,1.0001873076923078
39,1640926800.0,26167404991.666668,15329372134.0,782.0,1.0001824
40,1640927100.0,26167404991.666668,15314570992.666666,782.0,1.000172
41,1640927400.0,26167404991.666668,15314570992.666666,782.0,1.0001929999999999
42,1640927700.0,26167404991.666668,15314570992.666666,782.0,1.0001241666666667
43,1640928000.0,26111971551.333332,15005803128.666666,782.0,1.0001406896551726
44,1640928300.0,26111971551.333332,15005803128.666666,782.0,1.0001685
45,1640928600.0,26111971551.333332,15005803128.666666,782.0,1.0001278260869564
46,1640928900.0,26136553499.0,15061008464.0,782.0,1.0001529629629629
47,1640929200.0,26136553499.0,15061008464.0,782.0,1.0001214285714286
48,1640929500.0,26136553499.0,15061008464.0,782.0,1.0001547826086956
49,1640929800.0,26118436268.666668,15012309384.0,783.0,1.0001422222222223
50,1640930100.0,26118436268.666668,15012309384.0,783.0,1.0001946428571429
51,1640930400.0,26118436268.666668,15012309384.0,783.0,1.0002162068965517
52,1640930700.0,26170168182.666668,14874295893.333334,782.0,1.0002235714285714
53,1640931000.0,26170168182.666668,14874295893.333334,782.0,1.000206
54,1640931300.0,26170168182.666668,14874295893.333334,782.0,1.0001803703703704
55,1640931600.0,26263523320.0,15040065069.0,782.0,1.0001942307692309
56,1640931900.0,26263523320.0,15040065069.0,782.0,1.0002057142857144
57,1640932200.0,26263523320.0,15040065069.0,782.0,1.0003158620689656
58,1640932500.0,26148776240.666668,14981593030.333334,783.0,1.0002185185185186
59,1640932800.0,26148776240.666668,14981593030.333334,783.0,1.000225
60,1640933100.0,26148776240.666668,14981593030.333334,783.0,1.0002177777777779
61,1640933400.0,26120732948.333332,14988847913.666666,782.0,1.0001815384615385
62,1640933700.0,26120732948.333332,14988847913.666666,782.0,1.0002033333333333
63,1640934000.0,26120732948.333332,14988847913.666666,782.0,1.0002284000000001
64,1640934300.0,26028331709.666668,14821641836.666666,782.0,1.0001807407407408
65,1640934600.0,26028331709.666668,14821641836.666666,782.0,1.000205172413793
66,1640934900.0,26028331709.666668,14821641836.666666,782.0,1.0002047826086957
67,1640935200.0,26040303218.333332,14727564436.666666,782.0,1.000191304347826
68,1640935500.0,26040303218.333332,14727564436.666666,782.0,1.0001820000000001
69,1640935800.0,26040303218.333332,14727564436.666666,782.0,1.0001448275862068
70,1640936100.0,26091745094.0,14855930082.666666,782.0,1.0001075
71,1640936400.0,26091745094.0,14855930082.666666,782.0,1.00015125
72,1640936700.0,26091745094.0,14855930082.666666,782.0,1.0001370833333334
73,1640937000.0,26189723613.333332,14829436320.0,783.0,1.0001303703703703
74,1640937300.0,26189723613.333332,14829436320.0,783.0,1.0000740000000001
75,1640937600.0,26189723613.333332,14829436320.0,783.0,1.0001028571428572
