,timestamp,market_cap_at_time,volume_at_time,token_credit_score,price_at_time
0,1640915100.0,14104303180.666666,724700593.0,673.0,0.9998554137931034
1,1640915400.0,14116805529.0,755653693.6666666,676.0,0.9999701000000001
2,1640915700.0,14116805529.0,755653693.6666666,676.0,0.9999416
3,1640916000.0,14116805529.0,755653693.6666666,676.0,0.9999125333333333
4,1640916300.0,14126690613.666666,751691528.3333334,676.0,0.9999606
5,1640916600.0,14126690613.666666,751691528.3333334,676.0,0.9999719
6,1640916900.0,14126690613.666666,751691528.3333334,676.0,0.9999861724137931
7,1640917200.0,14084883095.0,751001491.3333334,676.0,0.9999033214285714
8,1640917500.0,14084883095.0,751001491.3333334,676.0,0.9999304
9,1640917800.0,14084883095.0,751001491.3333334,676.0,0.9999453666666667
10,1640918100.0,14102862309.333334,749339413.3333334,677.0,0.9999485666666666
11,1640918400.0,14102862309.333334,749339413.3333334,677.0,0.9999615
12,1640918700.0,14102862309.333334,749339413.3333334,677.0,0.9999831071428572
13,1640919000.0,14118960012.666666,747829335.0,677.0,1.0000213333333334
14,1640919300.0,14118960012.666666,747829335.0,677.0,0.9999950689655172
15,1640919600.0,14118960012.666666,747829335.0,677.0,0.9999974
16,1640919900.0,14114565921.666666,726594778.3333334,676.0,0.9999758965517241
17,1640920200.0,14114565921.666666,726594778.3333334,676.0,1.0000068965517241
18,1640920500.0,14114565921.666666,726594778.3333334,676.0,0.9999931379310345
19,1640920800.0,14152077609.0,725212655.0,676.0,0.9999991111111112
20,1640921100.0,14152077609.0,725212655.0,676.0,0.9999939285714285
21,1640921400.0,14152077609.0,725212655.0,676.0,0.9999903
22,1640921700.0,14138088279.333334,719295255.0,676.0,0.9999756000000001
23,1640922000.0,14138088279.333334,719295255.0,676.0,0.9999736296296297
24,1640922300.0,14138088279.333334,719295255.0,676.0,1.0000011333333334
25,1640922600.0,14143395443.0,714394424.0,676.0,1.000000379310345
26,1640922900.0,14143395443.0,714394424.0,676.0,1.0000039333333333
27,1640923200.0,14143395443.0,714394424.0,676.0,0.9999875666666667
28,1640923500.0,14128820499.666666,731060106.6666666,676.0,0.9999963
29,1640923800.0,14128820499.666666,731060106.6666666,676.0,0.9999995862068964
30,1640924100.0,14128820499.666666,731060106.6666666,676.0,1.0
31,1640924400.0,14141042390.0,732113493.0,676.0,1.0000066666666667
32,1640924700.0,14141042390.0,732113493.0,676.0,0.9999845666666667
33,1640925000.0,14141042390.0,732113493.0,676.0,0.9999855666666666
34,1640925300.0,14127351550.333334,732959861.3333334,676.0,1.0000141379310343
35,1640925600.0,14127351550.333334,732959861.3333334,676.0,1.0000064827586208
36,1640925900.0,14127351550.333334,732959861.3333334,676.0,0.9999906206896552
37,1640926200.0,14130448482.666666,719559020.3333334,676.0,1.0000057931034483
38,1640926500.0,14130448482.666666,719559020.3333334,676.0,0.9999851111111111
39,1640926800.0,14130448482.666666,719559020.3333334,676.0,0.9999782142857142
40,1640927100.0,14130448482.666666,718531956.3333334,676.0,0.999971
41,1640927400.0,14130448482.666666,718531956.3333334,676.0,0.9999597727272728
42,1640927700.0,14130448482.666666,718531956.3333334,676.0,0.9999204827586207
43,1640928000.0,14109538311.333334,714904688.6666666,676.0,0.9999448333333334
44,1640928300.0,14109538311.333334,714904688.6666666,676.0,0.9999332272727273
45,1640928600.0,14109538311.333334,714904688.6666666,676.0,0.999919172413793
46,1640928900.0,14129112100.333334,798515383.3333334,676.0,0.9999499642857143
47,1640929200.0,14129112100.333334,798515383.3333334,676.0,0.9998645172413794
48,1640929500.0,14129112100.333334,798515383.3333334,676.0,0.9999308260869565
49,1640929800.0,14137305470.333334,798639490.6666666,677.0,0.9999602222222223
50,1640930100.0,14137305470.333334,798639490.6666666,677.0,0.9999911666666667
51,1640930400.0,14137305470.333334,798639490.6666666,677.0,0.9999736333333333
52,1640930700.0,14146205631.333334,804547954.3333334,677.0,0.9999782666666667
53,1640931000.0,14146205631.333334,804547954.3333334,677.0,0.9999766
54,1640931300.0,14146205631.333334,804547954.3333334,677.0,0.9999947931034483
55,1640931600.0,14168478457.666666,789188789.0,677.0,0.9999757777777778
56,1640931900.0,14168478457.666666,789188789.0,677.0,0.9999733666666667
57,1640932200.0,14168478457.666666,789188789.0,677.0,0.9999896896551724
58,1640932500.0,14163441759.666666,785951140.0,677.0,0.9999729655172414
59,1640932800.0,14163441759.666666,785951140.0,677.0,1.000003551724138
60,1640933100.0,14163441759.666666,785951140.0,677.0,0.9999693666666667
61,1640933400.0,14163768445.666666,778248355.0,676.0,0.9999911
62,1640933700.0,14163768445.666666,778248355.0,676.0,0.9999839666666667
63,1640934000.0,14163768445.666666,778248355.0,676.0,0.9999869615384616
64,1640934300.0,14098311970.333334,793964942.3333334,676.0,0.9999488666666667
65,1640934600.0,14098311970.333334,793964942.3333334,676.0,0.9999198333333333
66,1640934900.0,14098311970.333334,793964942.3333334,676.0,0.9999479310344828
67,1640935200.0,14123318318.0,773443194.0,676.0,0.9999642
68,1640935500.0,14123318318.0,773443194.0,676.0,0.9999004666666667
69,1640935800.0,14123318318.0,773443194.0,676.0,0.9998943
70,1640936100.0,14104747477.333334,754452987.6666666,677.0,0.99993736
71,1640936400.0,14104747477.333334,754452987.6666666,677.0,0.9999184999999999
72,1640936700.0,14104747477.333334,754452987.6666666,677.0,0.9999780769230769
73,1640937000.0,14191906804.666666,792307015.0,676.0,0.9999835483870968
74,1640937300.0,14191906804.666666,792307015.0,676.0,1.0000344827586205
75,1640937600.0,14191906804.666666,792307015.0,676.0,1.0000143333333333
