open time,high,low,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
2022-05-27 21:50:00,28805.0,28780.8,28782.32,28792.709999999995,28848.233200000002,,28793.22455265508,28769.261736089047,,28829.003510252816,28795.529,28762.05448974718,15.673117922021833,35.70801583335982,38.088612263051935,30.9468229739756,-34.22999999999956,111.81000000000131,,28791.174642857164,28816.033815384617,,43.456119005792694,51.828240183865184,59.15426235685955,22.71297509829394,37.19245365169371
2022-05-27 21:55:00,28782.33,28700.0,28718.71,28780.389999999992,28837.0216,,28774.59591449131,28765.373141005275,,28841.937058888605,28786.469,28731.000941111397,15.912061716074167,28.74919380302966,34.97547277637784,16.296635856333296,-86.2400000000016,-280.2900000000009,,28772.674642857164,28806.070492307692,,28.10194037458095,44.107023512529494,55.662150849043535,14.831549742369331,33.83781215831662
2022-05-27 22:00:00,28773.59,28650.01,28773.59,28778.019999999993,28832.7652,,28774.344435868483,28766.00520708179,,28841.69909850512,28785.782,28729.86490149488,16.823263031209667,42.552829175525616,37.50125824276043,52.65597104105599,-16.590000000000146,-106.40999999999985,,28770.974642857163,28801.19113846154,,47.35834292535683,50.98034691035795,57.89963532236234,70.16009992051755,39.009211912932265
2022-05-27 22:05:00,28878.56,28773.58,28801.43,28783.055714285707,28825.669600000005,,28781.11582690136,28768.730191152423,,28837.532119378156,28784.27,28731.007880621844,15.718408955490402,50.45270650642858,41.81840766398314,67.72130419131946,35.25,-177.38999999999942,,28776.827142857164,28798.78073846154,,54.73788194816618,54.10376613835257,58.995004979204566,66.2524611682345,46.594182560140844
2022-05-27 22:10:00,28858.45,28788.34,28858.45,28789.305714285707,28821.0352,,28800.449370176022,28775.63171490993,,28858.55741625645,28789.620000000003,28720.682583743554,14.6924730280368,64.03548770376791,49.22410101057806,93.65826109014763,43.75,-115.86000000000058,,28795.675714285742,28801.30230769231,,66.33633971602316,59.823533060611446,61.15499346023127,91.20105009844659,51.18212856450504
2022-05-27 22:15:00,28869.56,28817.14,28852.83,28795.447142857134,28820.796799999996,,28813.544527632017,28781.570044532244,,28874.583428576003,28795.885000000002,28717.186571424,13.730055894710722,72.27101499218608,56.906405671114065,103.00023363433012,42.9900000000016,-5.959999999999127,,28811.556785714314,28803.74806153846,,64.38496713024358,59.032508112317075,60.82546523503066,88.74206956902243,54.66897633993024
2022-05-27 22:20:00,28857.39,28838.16,28845.32,28804.66428571428,28818.577599999993,,28821.488395724013,28786.473887260534,,28884.83905154829,28803.799000000006,28722.758948451723,12.836382842336507,76.66605549905657,63.49295561376156,103.01225526964659,64.52000000000044,-55.47999999999956,,28824.025000000027,28805.63446153846,,61.484683290449546,57.916133716221694,60.37185562463571,85.45613651279756,62.76519172995455
2022-05-27 22:25:00,28903.99,28845.31,28895.78,28820.87285714285,28816.332399999992,,28840.06129679301,28794.882049778953,,28910.09661413055,28811.907000000007,28713.717385869462,12.782349463372062,83.36652433433144,70.11747852061819,109.86461596175795,113.45999999999913,-56.13000000000102,,28846.803928571455,28811.573107692308,,71.7463714156294,63.03946823212024,62.34090842627009,96.76746200488122,73.34440414518131
2022-05-27 22:30:00,28907.13,28851.68,28876.4,28843.399999999994,28814.40759999999,,28849.145972594757,28801.152661334418,,28924.0429545101,28818.563000000006,28713.08304548991,12.781885544238493,84.9271435823567,75.0540335411977,104.67336366467472,157.69000000000233,-48.11999999999898,,28860.68571428574,28816.19369230769,,63.89991782745338,59.98004905211178,61.12373230718787,88.04838207840726,83.80395162175816
2022-05-27 22:35:00,28880.0,28836.61,28847.58,28853.969999999998,28812.81919999999,,28848.75447944607,28804.723995077926,,28928.749525808224,28825.24100000001,28721.732474191795,12.464844162006415,82.23129837662214,77.44645515300584,91.80098482385472,73.9900000000016,-39.70999999999913,,28861.730714285746,28818.745415384616,,53.46549340728141,55.602327074236705,59.326305519382274,76.83960796515298,84.75816705670607
2022-05-27 22:40:00,28888.0,28847.58,28867.39,28863.39285714286,28813.85399999999,,28853.413359584552,28809.54445699501,,28935.719903493555,28833.74800000001,28731.776096506466,12.314323299012289,83.00225948609474,79.29838993070214,90.40999859687994,65.95999999999913,25.86999999999898,,28865.085714285746,28822.943169230766,,58.98928499377466,57.90609957264303,60.166469483345466,84.54418170503997,87.37126999053542
2022-05-27 22:45:00,28873.1,28829.01,28829.02,28859.188571428567,28812.766399999993,,28847.315019688416,28811.0425756877,,28912.800924954634,28844.77900000001,28776.757075045385,11.764063607230426,69.17235369708175,75.92304451949533,55.67097205225457,-29.43000000000029,-27.18999999999869,,28856.49250000003,28824.109784615383,,46.2334925854725,52.18450791966646,57.75527195171479,69.62118855009342,84.28843262648498
2022-05-27 22:50:00,28843.81,28802.0,28821.3,28854.684285714284,28811.803599999996,,28840.81126476631,28811.83160832711,,28901.792591802732,28849.55000000001,28797.307408197288,11.157972314872,55.36371689915697,69.06993531271587,27.951280072039168,-31.530000000002474,-24.06999999999971,,28847.02035714289,28824.766215384614,,43.93947912351051,51.07678744716265,57.27339066236631,35.731935604640796,76.71555634585901
2022-05-27 22:55:00,28845.31,28815.85,28822.96,28851.489999999994,28813.187999999995,,28836.348448574732,28812.687638455795,,28897.17105736632,28851.703000000016,28806.234942633713,10.562048560642353,43.55488479411724,60.564918473182985,9.534817435985758,-22.360000000000582,34.61000000000058,,28839.08928571432,28825.6244,,44.648148145428195,51.319183638052166,57.35322850318836,29.143867328898665,68.67094646244489
2022-05-27 23:00:00,28856.31,28784.21,28807.09,28838.819999999996,28815.23639999999,,28829.03383643105,28812.257050882272,,28898.909615148303,28846.567000000017,28794.224384851732,10.651213217479008,35.241167365727975,52.12366810403131,1.4761658891213045,-88.68999999999869,51.20999999999913,,28827.98928571432,28825.155323076924,,38.99323803435284,48.79763694496477,56.30368743679048,18.61373250894945,57.50612796302606
2022-05-27 23:05:00,28819.76,28776.26,28784.49,28825.689999999995,28814.30519999999,,28817.89787732329,28810.121123891327,,28903.59743956724,28839.733000000015,28775.86856043279,10.887923264201287,25.590339385919727,43.27922519799411,-9.78743223822903,-91.90999999999985,-23.279999999998836,,28814.406785714324,28822.790215384615,,32.05524165257816,45.33696973627625,54.81315549036522,6.28868342630323,45.82617101272548
2022-05-27 23:10:00,28790.87,28735.68,28738.2,28810.064285714278,28811.460799999986,,28797.973407992467,28804.58872974584,,28916.945814885916,28829.021000000015,28741.096185114115,11.8353918426975,17.550165014935192,34.70287180364113,-16.75524856247668,-109.38000000000102,-71.11000000000058,,28792.534285714326,28816.935969230773,,22.30200652212989,39.13544321334229,51.8778803233517,1.4698162729661277,35.05905791384164
2022-05-27 23:15:00,28751.56,28690.02,28693.33,28785.198571428566,28807.975599999987,,28771.81255599435,28796.030365919236,,28916.81972417411,28808.776000000013,28700.732275825914,13.394980519927316,12.257405359655639,27.221049655645967,-17.669883232325013,-174.05999999999767,-87.12999999999738,,28763.35071428576,28807.84898461539,,16.47222737621252,34.19002539392546,49.21231048346289,1.5245727972001755,23.19911378415024
2022-05-27 23:20:00,28722.54,28680.12,28680.13,28763.92857142857,28802.518799999983,,28748.891916995763,28787.11495315622,,28911.309897971383,28789.149000000012,28666.98810202864,14.978032883616683,8.17320706229657,20.871768791196168,-17.223916395502627,-148.88999999999942,-136.41999999999825,,28737.08357142862,28798.014707692313,,15.080591408085029,32.85750537320079,48.448146998363626,0.004810467578428526,13.253916915219525
2022-05-27 23:25:00,28716.31,28642.98,28716.29,28748.92714285714,28798.972399999988,,28740.741437746823,28781.66687983651,,28898.459794506256,28776.020000000008,28653.58020549376,16.922762643517295,16.067901990775155,19.270479857722496,9.662746256880475,-105.0099999999984,-88.65999999999985,,28725.17392857148,28791.38172307693,,33.53839026722026,39.861848973972364,50.639102079328424,29.92000653007966,12.423641333139363
2022-05-27 23:30:00,28748.46,28701.29,28710.31,28732.834285714285,28795.777599999987,,28733.133578310117,28776.177889079856,,28871.63256909238,28760.312000000005,28648.99143090763,17.837613661109692,21.232411542968244,19.924457086137743,23.848320456629246,-112.64999999999782,-79.86999999999898,,28715.519642857194,28784.561538461545,,32.15154256699987,39.1254875068426,50.27041507267981,29.258647662090233,12.440038523595303
2022-05-27 23:35:00,28710.32,28600.0,28600.01,28703.25142857143,28789.130799999988,,28699.852683732588,28762.62651299679,,28874.103438251826,28737.411000000004,28600.71856174818,19.83829456838235,14.15624153714411,18.00171856980653,6.465287471819266,-207.08000000000175,-166.1700000000019,,28682.31357142862,28769.5024923077,,16.787081523524467,28.52328588174592,44.09184667460634,0.003901525495844578,9.781491240244788
2022-05-27 23:40:00,28645.81,28504.64,28606.22,28677.78428571429,28780.791599999986,,28676.44451279944,28750.595242766267,,28860.4849217056,28715.903000000002,28571.321078294404,22.425833829020856,19.065839113122202,18.35642541757842,20.484666504209763,-178.27000000000044,-208.47999999999956,,28658.055714285765,28755.43243076924,,19.38965866003017,29.693423381300537,44.49264455642514,28.8850342650784,13.009541360069813
2022-05-27 23:45:00,28639.58,28577.86,28615.8,28660.29857142857,28773.02999999999,,28661.28338459958,28740.226377938092,,28831.609451244833,28695.187000000005,28558.764548755178,24.828548856756612,24.469042949409914,20.393964594855586,32.619199658518575,-122.40000000000146,-194.04000000000087,,28642.559642857195,28742.740769230782,,23.801447641594397,31.5784931242803,45.12589432537179,31.609179059913913,17.315164615348067
2022-05-27 23:50:00,28624.47,28590.0,28606.82,28647.940000000002,28766.070799999987,,28647.667538449685,28729.96434886593,,28798.128859471588,28675.160000000003,28552.19114052842,27.05964138251124,28.21221666354475,23.000048617751972,38.63655275513031,-86.51000000000204,-173.97999999999956,,28629.190000000053,28729.955384615398,,22.421146456917107,30.735788799508107,44.62789909964483,32.42574257425762,21.729617440641988
2022-05-27 23:55:00,28631.77,28603.38,28629.8,28640.75,28759.96999999999,,28643.200653837263,28722.259398953167,,28760.715615000594,28659.691000000003,28558.66638499941,28.933850672293403,35.70430514218482,27.234800792562922,52.64331384142862,-50.330000000001746,-152.52000000000044,,28624.65500000005,28719.47301538463,,34.148295455848746,35.53808838344242,46.21291796207309,43.72707263389583,27.975654892973044
2022-05-28 00:00:00,28656.84,28558.24,28597.8,28623.822857142855,28755.133599999994,,28631.850490377947,28712.68559903369,,28737.760823343287,28645.651,28553.541176656716,31.026252020435233,36.53904158742105,30.336214390848966,48.94469598056523,-118.4900000000016,-120.90999999999985,,28613.917500000047,28706.99840000001,,27.26197028839419,32.15172788816247,44.36751220808184,37.72881905070433,29.091199538776568
2022-05-28 00:05:00,28692.16,28597.79,28655.21,28615.951428571425,28750.398399999995,,28637.69036778346,28708.264399108022,,28728.748891018662,28641.839,28554.929108981338,32.046165440566234,44.94421874017716,35.20554917395836,64.42155787261476,-55.10000000000218,-118.38000000000102,,28621.764285714333,28699.31196923078,,49.281346985396134,42.81617732576448,48.237127760131166,61.7545730456894,33.733474593576446
2022-05-28 00:10:00,28731.14,28655.2,28731.14,28634.684285714284,28747.586799999994,,28661.052775837594,28710.0240607151,,28747.20283219847,28646.940000000002,28546.677167801536,32.07492085627283,60.928278821070215,43.77979238966231,95.22525168388601,131.13000000000102,-70.29000000000087,,28650.561428571476,28697.830553846172,,65.7411176006008,53.387244613594994,52.77088635990464,92.89639898285631,47.00383137319937
2022-05-28 00:15:00,28800.0,28717.52,28771.11,28658.239999999998,28744.093199999992,,28688.567081878195,28714.72297912163,,28771.484726258393,28652.422000000002,28533.35927374161,30.73860374462041,70.69175792838419,52.75044756923627,106.57437864668003,164.88999999999942,-87.34000000000015,,28684.667857142904,28699.640030769246,,71.56943898515111,57.86069226123399,54.93882359881604,90.21871614301213,55.765785927189896
2022-05-28 00:20:00,28771.12,28682.52,28684.83,28668.10142857143,28737.373199999995,,28687.632811408646,28712.423519189197,,28764.894288365358,28649.874000000003,28534.85371163465,29.950072353840664,67.46347422744594,57.65478978863949,87.08084310505885,69.03000000000247,-168.0,,28691.31535714291,28695.081323076938,,49.67739371904909,47.1948182296672,49.79074758189858,61.00690682556946,59.965461322283545
2022-05-28 00:25:00,28732.63,28684.82,28702.28,28681.738571428574,28731.651599999997,,28691.294608556484,28711.643248482334,,28773.746451980685,28660.101000000002,28546.45554801932,29.217864633830903,64.83556565527036,60.04838174418311,74.40993347744485,95.45999999999913,-143.04000000000087,,28699.86000000005,28692.38184615386,,53.15506035787448,49.25853312395083,50.76442107000412,66.91495124593683,64.89249113252343
2022-05-28 00:30:00,28754.13,28702.27,28749.39,28698.82285714286,28725.795999999995,,28705.818456417364,28714.546844752924,,28793.25876802487,28674.417999999998,28555.577231975127,28.114746073989465,69.57904906468706,63.225270851017754,82.28660549202564,119.59000000000015,-146.38999999999942,,28716.77285714291,28693.74633846156,,61.72437409975012,54.49608301464425,53.3148288455776,79.06601588352046,69.94091159675553
2022-05-28 00:35:00,28760.33,28720.81,28756.23,28721.45571428572,28720.989199999996,,28718.421342313024,28717.75324131039,,28809.44512340609,28688.461,28567.476876593908,26.96738837742934,73.68445538792936,66.71166569665496,87.63003477047818,158.4300000000003,-120.17000000000189,,28731.124642857198,28696.087415384634,,62.9066099630346,55.22806862343782,53.678359393291885,81.89526803441399,76.25040430871404
2022-05-28 00:40:00,28786.66,28745.51,28777.8,28738.968571428577,28718.197999999997,,28733.266006734768,28722.372222748054,,28823.856393533668,28705.558999999997,28587.261606466327,25.38370224695771,79.39541676203882,70.93958271844957,96.30708484921732,122.59000000000015,-69.78000000000247,,28745.210714285768,28700.457476923093,,66.78851904644449,57.57580830788612,54.83563113913751,90.81733951025774,80.40222808936666
2022-05-28 00:45:00,28785.31,28756.6,28760.94,28743.225714285716,28713.939999999995,,28740.184505051075,28725.33897484436,,28829.29585913885,28718.673,28608.05014086115,23.91313655437691,79.82476047492473,73.90130863727462,91.67166415022493,29.799999999999272,-106.45000000000073,,28750.703571428625,28703.745323076942,,60.8185313839874,55.11156904265394,53.74055480357164,83.84348113831834,79.10895411157551
2022-05-28 00:50:00,28825.44,28752.43,28819.81,28750.18285714286,28713.571599999996,,28760.090878788305,28732.605976779407,,28833.141240210727,28740.874,28648.606759789272,22.631300506935446,85.44747502839644,77.75003076764855,100.84236354989224,48.70000000000073,-9.209999999999127,,28769.8496428572,28711.889169230788,,71.49469147490021,61.40389653505286,56.87816274142028,97.52690533714147,80.15298113930828
2022-05-28 00:55:00,28824.42,28790.23,28806.3,28767.535714285714,28712.971599999997,,28771.64315909123,28738.274747796375,,28835.83919777986,28755.983,28676.12680222014,21.441024177168373,85.83428086136037,80.44478079888583,96.61328098630946,121.46999999999753,-15.0,,28783.878928571485,28719.022123076946,,66.50438510876242,59.32207683506646,55.96910527451233,88.75704887218066,84.11728714596703
2022-05-28 01:00:00,28842.93,28800.0,28816.77,28783.891428571427,28712.724,,28782.92486931842,28744.31284411973,,28850.072991850033,28764.546000000002,28679.01900814997,20.68557295669905,85.12011717046245,82.00322625607804,91.35389899923129,114.4900000000016,-6.18999999999869,,28796.187500000062,28727.00661538464,,68.54612382384781,60.455553483950375,56.530930022672635,83.69178978866663,86.51397836635701
2022-05-28 01:05:00,28826.13,28790.0,28790.0,28789.692857142854,28712.0404,,28784.693651988815,28747.827240725903,,28853.282688847103,28766.435000000005,28679.587311152907,19.75118992820034,78.92118029988326,80.9758776040131,74.81178569162358,40.61000000000058,-17.090000000000146,,28797.71464285721,28732.950923076947,,57.746244766166,56.095683854045284,54.66980323033332,67.00330403341417,84.79073381634183
2022-05-28 01:10:00,28793.13,28750.0,28759.5,28790.159999999996,28711.040800000002,,28778.395238991612,28748.725145285447,,28842.275854528176,28773.902000000002,28705.528145471828,18.661469455053325,66.17637433518915,76.04270984773845,46.44370331009054,3.2700000000004366,-24.9900000000016,,28790.1664285715,28736.601661538487,,47.51168555074133,51.48117209867302,52.61060571008653,47.23293909303651,79.83897253900219
2022-05-28 01:15:00,28797.31,28743.31,28797.3,28792.94571428571,28713.404800000004,,28783.121429243707,28752.461672571182,,28833.212976851715,28783.404000000002,28733.59502314829,17.785002834913765,64.99595389132672,72.36045786226788,50.26694594944439,19.5,59.099999999998545,,28791.951428571505,28743.23698461541,,58.46075481095171,56.33727285641069,54.81176388168596,67.56007393715267,76.51650602855861
2022-05-28 01:20:00,28797.45,28735.42,28739.95,28789.947142857138,28715.269600000003,,28772.32857193278,28751.49923621955,,28835.089733033627,28782.460000000003,28729.83026696638,17.13557293161843,44.73515643727191,63.15202405393589,7.901421203943954,-20.989999999997963,46.61999999999898,,28778.70250000008,28745.278923076952,,42.36947659150288,48.33095309447526,51.057259447694015,15.673108417949212,66.77788135422016
2022-05-28 01:25:00,28739.99,28509.99,28576.64,28755.208571428568,28711.130000000005,,28723.406428949584,28738.048525741124,,28899.220448766486,28764.501,28629.781551233515,19.34182819841754,36.49631161615749,54.266786574676416,0.955361699119635,-243.1700000000019,-103.4900000000016,,28725.375714285798,28734.615107692338,,21.833628463633804,33.5288438081234,42.42270450123061,20.01862197392866,55.70526944518975
2022-05-28 01:30:00,28610.27,28504.78,28608.73,28726.984285714283,28706.827600000004,,28694.737321712186,28728.10094683796,,28910.81483107171,28747.594,28584.37316892829,21.42987446218445,34.577806245756165,47.703793131702994,8.325832473862505,-197.5699999999997,-107.56000000000131,,28688.756071428656,28726.738184615413,,29.850788003375573,37.623918563225025,44.35231607421857,30.740795504953507,47.417233249871586
2022-05-28 01:35:00,28665.98,28608.72,28659.71,28704.54714285714,28704.8036,,28685.98049128414,28722.840104773502,,28908.495360473367,28737.471,28566.446639526635,22.21359965520158,38.324185878066785,44.57725738049092,25.818042873218516,-157.0600000000013,-50.60000000000218,,28671.937500000087,28723.113753846184,,41.32372191107038,43.641308777451634,47.28117130714808,45.81694514268804,42.00654115758893
2022-05-28 01:40:00,28662.77,28450.0,28544.94,28669.53857142857,28702.600799999997,,28650.720368463102,28709.155481329388,,28905.79661760661,28709.984000000004,28514.171382393397,24.150194720445125,33.60347874866382,40.919331169881886,18.971773906227682,-245.0600000000013,-55.06999999999971,,28632.0357142858,28710.816553846184,,28.660479037642816,35.282155195300376,42.07853593521514,24.16206448985789,35.88636407993803
